[2025-04-04 20:44:07] ID: 1, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.238, Ports: [1 753 367], Software: OpenSSH, OS: Ubuntu 20.04
[2025-04-04 20:44:09] ID: 1848, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.17, Ports: [1312], Software: OpenSSH, OS: CentOS 7
[2025-04-04 20:44:09] ID: 1849, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.162, Ports: [1433], Software: Nginx, OS: CentOS 7
[2025-04-04 20:44:09] ID: 1850, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.78, Ports: [60 422 451], Software: PHP, OS: Debian 11
[2025-04-04 20:44:09] ID: 1851, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.235, Ports: [5293], Software: OpenSSH, OS: Ubuntu 20.04
[2025-04-04 20:44:09] ID: 1852, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.45, Ports: [35 582 230], Software: MySQL, OS: Debian 11
[2025-04-04 20:44:09] ID: 1853, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.127, Ports: [5 487 727 770 78 650], Software: OpenSSH, OS: CentOS 7
[2025-04-04 20:44:09] ID: 1854, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.192, Ports: [6946], Software: OpenSSH, OS: Debian 11
[2025-04-04 20:44:09] ID: 1855, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.6, Ports: [88 2 153], Software: MySQL, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:09] ID: 1856, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.50, Ports: [378 589 482 189 207], Software: PHP, OS: Windows Server 2019
[2025-04-04 20:44:09] ID: 1857, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.153, Ports: [470 77 445 789], Software: PostgreSQL, OS: CentOS 7
[2025-04-04 20:44:09] ID: 1858, Type: Malware Infection, Severity: High, Status: Active, IP: 192.168.1.129, Ports: [149 559], Software: OpenSSH, OS: CentOS 7
[2025-04-04 20:44:09] ID: 1859, Type: Malware Infection, Severity: High, Status: Active, IP: 192.168.1.103, Ports: [326 775 728 43 644 0], Software: Node.js, OS: Ubuntu 20.04
[2025-04-04 20:44:09] ID: 1860, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.41, Ports: [496 577 896 945], Software: PHP, OS: Windows Server 2019
[2025-04-04 20:44:09] ID: 1861, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.87, Ports: [6 309 193 954 897 800], Software: PostgreSQL, OS: Windows Server 2019
[2025-04-04 20:44:09] ID: 1862, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.18, Ports: [458 3414 93 3621], Software: PostgreSQL, OS: Ubuntu 20.04
[2025-04-04 20:44:09] ID: 1863, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.211, Ports: [470 71 573 554 907], Software: Apache, OS: Ubuntu 20.04
[2025-04-04 20:44:09] ID: 1864, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.232, Ports: [6041], Software: MySQL, OS: Windows Server 2019
[2025-04-04 20:44:09] ID: 1865, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.223, Ports: [74 478 879 730 274 500 0], Software: PostgreSQL, OS: Debian 11
[2025-04-04 20:44:09] ID: 1866, Type: Malware Infection, Severity: High, Status: Active, IP: 192.168.1.117, Ports: [5 595 558 188 389 200], Software: PHP, OS: Ubuntu 20.04
[2025-04-04 20:44:09] ID: 1867, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.109, Ports: [5202], Software: OpenSSH, OS: Debian 11
[2025-04-04 20:44:09] ID: 1868, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.108, Ports: [1 965 219 530 689 850], Software: Node.js, OS: Ubuntu 20.04
[2025-04-04 20:44:09] ID: 1869, Type: Malware Infection, Severity: Medium, Status: Investigating, IP: 192.168.1.30, Ports: [753 136 497 329 401], Software: PostgreSQL, OS: Windows Server 2019
[2025-04-04 20:44:09] ID: 1870, Type: Malware Infection, Severity: Medium, Status: Investigating, IP: 192.168.1.234, Ports: [281], Software: MySQL, OS: Windows Server 2019
[2025-04-04 20:44:09] ID: 1871, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.205, Ports: [8 95 226 736 965 880 0], Software: Apache, OS: Ubuntu 20.04
[2025-04-04 20:44:09] ID: 1872, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.6, Ports: [3653], Software: MySQL, OS: Debian 11
[2025-04-04 20:44:09] ID: 1873, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.113, Ports: [4572], Software: MySQL, OS: Debian 11
[2025-04-04 20:44:09] ID: 1874, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.92, Ports: [913 771 819 418], Software: Nginx, OS: Debian 11
[2025-04-04 20:44:09] ID: 1875, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.105, Ports: [4786], Software: Apache, OS: Debian 11
[2025-04-04 20:44:09] ID: 1876, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.219, Ports: [6 769 562 964], Software: OpenSSH, OS: Windows Server 2019
[2025-04-04 20:44:09] ID: 1877, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.228, Ports: [69 352 499 925 845 900 0], Software: Apache, OS: Debian 11
[2025-04-04 20:44:09] ID: 1878, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.245, Ports: [38 754 949], Software: Apache, OS: Debian 11
[2025-04-04 20:44:09] ID: 1879, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.82, Ports: [1762], Software: Nginx, OS: CentOS 7
[2025-04-04 20:44:09] ID: 1880, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.109, Ports: [779], Software: PHP, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:09] ID: 1881, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.238, Ports: [30 44 711 846 958 600], Software: MySQL, OS: Ubuntu 20.04
[2025-04-04 20:44:09] ID: 1882, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.155, Ports: [6 229 941 783 194 240 0], Software: PostgreSQL, OS: Windows Server 2019
[2025-04-04 20:44:09] ID: 1883, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.53, Ports: [5844], Software: Nginx, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:09] ID: 1884, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.133, Ports: [35 241 493 917 628 700 0], Software: PHP, OS: CentOS 7
[2025-04-04 20:44:09] ID: 1885, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.236, Ports: [9 920 881 988 803 760], Software: OpenSSH, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:09] ID: 1886, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.86, Ports: [8231], Software: PHP, OS: Ubuntu 20.04
[2025-04-04 20:44:09] ID: 1887, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.76, Ports: [2697], Software: PostgreSQL, OS: Ubuntu 20.04
[2025-04-04 20:44:09] ID: 1888, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.50, Ports: [8 466 248 116 477 50], Software: MySQL, OS: Windows Server 2019
[2025-04-04 20:44:09] ID: 1889, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.150, Ports: [83 813 392], Software: Nginx, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:09] ID: 1890, Type: Malware Infection, Severity: High, Status: Active, IP: 192.168.1.179, Ports: [8617], Software: Nginx, OS: CentOS 7
[2025-04-04 20:44:09] ID: 1891, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.234, Ports: [29 406 62], Software: PostgreSQL, OS: Windows Server 2019
[2025-04-04 20:44:09] ID: 1892, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.101, Ports: [157], Software: PHP, OS: Windows Server 2019
[2025-04-04 20:44:09] ID: 1893, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.157, Ports: [92 976 684 763 74 600 0], Software: PHP, OS: Windows Server 2019
[2025-04-04 20:44:09] ID: 1894, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.75, Ports: [55 183 47], Software: PHP, OS: CentOS 7
[2025-04-04 20:44:09] ID: 1895, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.173, Ports: [2 764 164 666 295 280], Software: OpenSSH, OS: Debian 11
[2025-04-04 20:44:09] ID: 1896, Type: Malware Infection, Severity: High, Status: Active, IP: 192.168.1.166, Ports: [82 317 115 848], Software: MySQL, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:09] ID: 1897, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.249, Ports: [80 243 861], Software: Apache, OS: Windows Server 2019
[2025-04-04 20:44:09] ID: 1898, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.162, Ports: [95 216 46 199], Software: MySQL, OS: Debian 11
[2025-04-04 20:44:09] ID: 1899, Type: Malware Infection, Severity: Medium, Status: Investigating, IP: 192.168.1.166, Ports: [5 824 929 390 726 470], Software: MySQL, OS: Windows Server 2019
[2025-04-04 20:44:09] ID: 1900, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.5, Ports: [7290], Software: PostgreSQL, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:09] ID: 1901, Type: Malware Infection, Severity: Low, Status: Resolved, IP: 192.168.1.85, Ports: [32 178 240 659 299 800 0], Software: Nginx, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:09] ID: 1902, Type: Malware Infection, Severity: Medium, Status: Investigating, IP: 192.168.1.21, Ports: [4 987 407 110 423 270], Software: OpenSSH, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:09] ID: 1903, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.63, Ports: [33 715 89], Software: OpenSSH, OS: Debian 11
[2025-04-04 20:44:09] ID: 1904, Type: Malware Infection, Severity: High, Status: Active, IP: 192.168.1.187, Ports: [491 385 342 899 861], Software: OpenSSH, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:09] ID: 1905, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.229, Ports: [9773], Software: PostgreSQL, OS: CentOS 7
[2025-04-04 20:44:09] ID: 1906, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.11, Ports: [2 368 120 132 362 110], Software: Nginx, OS: Ubuntu 20.04
[2025-04-04 20:44:09] ID: 1907, Type: Malware Infection, Severity: High, Status: Active, IP: 192.168.1.241, Ports: [1944], Software: MySQL, OS: CentOS 7
[2025-04-04 20:44:09] ID: 1908, Type: Malware Infection, Severity: High, Status: Active, IP: 192.168.1.106, Ports: [6433], Software: Nginx, OS: Debian 11
[2025-04-04 20:44:09] ID: 1909, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.183, Ports: [48 224 556 795 464 500 0], Software: Apache, OS: Debian 11
[2025-04-04 20:44:09] ID: 1910, Type: Malware Infection, Severity: Medium, Status: Investigating, IP: 192.168.1.154, Ports: [5 682 793], Software: Node.js, OS: Windows Server 2019
[2025-04-04 20:44:09] ID: 1911, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.150, Ports: [3 311 177 358 104 580], Software: OpenSSH, OS: Debian 11
[2025-04-04 20:44:09] ID: 1912, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.204, Ports: [25 251 337 772], Software: PHP, OS: Debian 11
[2025-04-04 20:44:09] ID: 1913, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.43, Ports: [3435], Software: Nginx, OS: CentOS 7
[2025-04-04 20:44:09] ID: 1914, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.19, Ports: [52 571 936 287 789 300 0], Software: MySQL, OS: Windows Server 2019
[2025-04-04 20:44:09] ID: 1915, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.228, Ports: [8 522 950], Software: OpenSSH, OS: Ubuntu 20.04
[2025-04-04 20:44:09] ID: 1916, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.50, Ports: [39 359 344 548 450 600 0], Software: PostgreSQL, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:09] ID: 1917, Type: Malware Infection, Severity: High, Status: Active, IP: 192.168.1.239, Ports: [3042], Software: MySQL, OS: Windows Server 2019
[2025-04-04 20:44:09] ID: 1918, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.88, Ports: [675 367 114 138], Software: Nginx, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:09] ID: 1919, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.149, Ports: [7147], Software: PostgreSQL, OS: CentOS 7
[2025-04-04 20:44:09] ID: 1920, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.120, Ports: [83 64 497], Software: PostgreSQL, OS: Ubuntu 20.04
[2025-04-04 20:44:09] ID: 1921, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.81, Ports: [44 182 129 975], Software: PostgreSQL, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:09] ID: 1922, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.181, Ports: [2 399 266 344 611 490], Software: PostgreSQL, OS: Debian 11
[2025-04-04 20:44:09] ID: 1923, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.57, Ports: [41 654 861], Software: Nginx, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:09] ID: 1924, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.187, Ports: [6 333 668 755 473 150 0], Software: Node.js, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:09] ID: 1925, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.29, Ports: [713 349 362 336 109], Software: Apache, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:09] ID: 1926, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.245, Ports: [574 782 227 172 406], Software: Nginx, OS: Ubuntu 20.04
[2025-04-04 20:44:09] ID: 1927, Type: Malware Infection, Severity: Medium, Status: Investigating, IP: 192.168.1.62, Ports: [6164 2423 1359 3808 37], Software: OpenSSH, OS: CentOS 7
[2025-04-04 20:44:09] ID: 1928, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.85, Ports: [8607], Software: Node.js, OS: Debian 11
[2025-04-04 20:44:09] ID: 1929, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.9, Ports: [576], Software: MySQL, OS: Ubuntu 20.04
[2025-04-04 20:44:09] ID: 1930, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.99, Ports: [858 219 73 545 836], Software: Apache, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:09] ID: 1931, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.198, Ports: [2889], Software: Apache, OS: Ubuntu 20.04
[2025-04-04 20:44:09] ID: 1932, Type: Malware Infection, Severity: High, Status: Active, IP: 192.168.1.121, Ports: [2056], Software: Node.js, OS: CentOS 7
[2025-04-04 20:44:09] ID: 1933, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.234, Ports: [9 146 573 141 452 760], Software: Node.js, OS: CentOS 7
[2025-04-04 20:44:09] ID: 1934, Type: Malware Infection, Severity: Low, Status: Resolved, IP: 192.168.1.183, Ports: [89 371 881 1], Software: Node.js, OS: Debian 11
[2025-04-04 20:44:09] ID: 1935, Type: Malware Infection, Severity: Low, Status: Resolved, IP: 192.168.1.26, Ports: [6679], Software: Nginx, OS: Windows Server 2019
[2025-04-04 20:44:09] ID: 1936, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.116, Ports: [6622], Software: MySQL, OS: Debian 11
[2025-04-04 20:44:09] ID: 1937, Type: Malware Infection, Severity: High, Status: Active, IP: 192.168.1.178, Ports: [9457], Software: PostgreSQL, OS: Windows Server 2019
[2025-04-04 20:44:09] ID: 1938, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.207, Ports: [7294], Software: Node.js, OS: Ubuntu 20.04
[2025-04-04 20:44:09] ID: 1939, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.41, Ports: [18 724 797], Software: OpenSSH, OS: CentOS 7
[2025-04-04 20:44:09] ID: 1940, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.181, Ports: [8668 80 1516 586 1801], Software: MySQL, OS: Ubuntu 20.04
[2025-04-04 20:44:09] ID: 1941, Type: Malware Infection, Severity: Medium, Status: Investigating, IP: 192.168.1.10, Ports: [129 869 73 765], Software: MySQL, OS: Windows Server 2019
[2025-04-04 20:44:09] ID: 1942, Type: Malware Infection, Severity: High, Status: Active, IP: 192.168.1.61, Ports: [838 869 753 413], Software: PostgreSQL, OS: Windows Server 2019
[2025-04-04 20:44:09] ID: 1943, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.57, Ports: [19 143 721 106 771 800 0], Software: Apache, OS: Debian 11
[2025-04-04 20:44:09] ID: 1944, Type: Malware Infection, Severity: High, Status: Active, IP: 192.168.1.135, Ports: [50 187 176 774 833 0 0], Software: MySQL, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:09] ID: 1945, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.77, Ports: [3 714 661 290 206 900], Software: Apache, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:09] ID: 1946, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.28, Ports: [4 254 822 536 135 330], Software: PostgreSQL, OS: Ubuntu 20.04
[2025-04-04 20:44:09] ID: 1947, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.135, Ports: [50 629 199], Software: MySQL, OS: CentOS 7
[2025-04-04 20:44:09] ID: 1948, Type: Malware Infection, Severity: High, Status: Active, IP: 192.168.1.129, Ports: [4187], Software: PHP, OS: Debian 11
[2025-04-04 20:44:09] ID: 1949, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.143, Ports: [81 716 557 319 247 800 0], Software: OpenSSH, OS: Debian 11
[2025-04-04 20:44:09] ID: 1950, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.152, Ports: [36 991 313], Software: PHP, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:09] ID: 1951, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.195, Ports: [8 919 659], Software: Node.js, OS: Windows Server 2019
[2025-04-04 20:44:09] ID: 1952, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.186, Ports: [4 35 446 474 338 840 0], Software: Node.js, OS: Ubuntu 20.04
[2025-04-04 20:44:09] ID: 1953, Type: Malware Infection, Severity: High, Status: Active, IP: 192.168.1.61, Ports: [477 836 645 164], Software: MySQL, OS: Windows Server 2019
[2025-04-04 20:44:09] ID: 1954, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.233, Ports: [8792], Software: MySQL, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:09] ID: 1955, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.65, Ports: [22 382 739 630 416 100 0], Software: Nginx, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:09] ID: 1956, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.152, Ports: [9256], Software: PostgreSQL, OS: Windows Server 2019
[2025-04-04 20:44:09] ID: 1957, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.21, Ports: [3357], Software: MySQL, OS: CentOS 7
[2025-04-04 20:44:09] ID: 1958, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.215, Ports: [6 433 270 58 503 390], Software: Apache, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:09] ID: 1959, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.52, Ports: [9740], Software: PHP, OS: CentOS 7
[2025-04-04 20:44:09] ID: 1960, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.222, Ports: [6 772 624 516 594 120], Software: OpenSSH, OS: CentOS 7
